subject,cond,word,word_ind,s1_value,s2_value,stamp,id
69ed4411177fcac2ab8d9523dac57229,0,JANUARY,0,2,14,1/16/19 15:15,156301
69ed4411177fcac2ab8d9523dac57229,2,JUNE,5,8,14,1/16/19 15:15,156302
69ed4411177fcac2ab8d9523dac57229,6,MAY,4,8,25,1/16/19 15:15,156303
69ed4411177fcac2ab8d9523dac57229,0,NOVEMBER,10,12,22,1/16/19 15:15,156304
69ed4411177fcac2ab8d9523dac57229,0,JULY,6,14,12,1/16/19 15:15,156305
69ed4411177fcac2ab8d9523dac57229,0,OCTOBER,9,10,20,1/16/19 15:15,156306
69ed4411177fcac2ab8d9523dac57229,3,SEPTEMBER,8,8,16,1/16/19 15:15,156307
69ed4411177fcac2ab8d9523dac57229,4,AUGUST,7,8,7,1/16/19 15:15,156308
69ed4411177fcac2ab8d9523dac57229,0,DECEMBER,11,4,3,1/16/19 15:15,156309
72eb7bb6fa73ae463c55dba794a2e9e8,2,JANUARY,0,8,14,1/16/19 15:16,156310
72eb7bb6fa73ae463c55dba794a2e9e8,0,MARCH,2,2,18,1/16/19 15:16,156311
72eb7bb6fa73ae463c55dba794a2e9e8,0,APRIL,3,14,18,1/16/19 15:16,156312
72eb7bb6fa73ae463c55dba794a2e9e8,0,FEBRUARY,1,10,2,1/16/19 15:16,156313
72eb7bb6fa73ae463c55dba794a2e9e8,6,MAY,4,8,25,1/16/19 15:16,156314
72eb7bb6fa73ae463c55dba794a2e9e8,5,JUNE,5,8,14,1/16/19 15:16,156315
72eb7bb6fa73ae463c55dba794a2e9e8,1,SEPTEMBER,8,8,16,1/16/19 15:16,156316
72eb7bb6fa73ae463c55dba794a2e9e8,0,AUGUST,7,12,7,1/16/19 15:16,156317
72eb7bb6fa73ae463c55dba794a2e9e8,0,JULY,6,4,12,1/16/19 15:16,156318
72eb7bb6fa73ae463c55dba794a2e9e8,4,NOVEMBER,10,8,22,1/16/19 15:16,156319
72eb7bb6fa73ae463c55dba794a2e9e8,0,OCTOBER,9,6,20,1/16/19 15:16,156320
72eb7bb6fa73ae463c55dba794a2e9e8,3,DECEMBER,11,8,3,1/16/19 15:16,156321
9d1dd37ffaf623802b1685c5a7e75d75,5,JANUARY,0,8,14,1/16/19 15:17,156322
9d1dd37ffaf623802b1685c5a7e75d75,0,FEBRUARY,1,6,2,1/16/19 15:17,156323
9d1dd37ffaf623802b1685c5a7e75d75,0,MARCH,2,12,18,1/16/19 15:17,156324
9d1dd37ffaf623802b1685c5a7e75d75,4,JUNE,5,8,14,1/16/19 15:17,156325
9d1dd37ffaf623802b1685c5a7e75d75,0,MAY,4,10,25,1/16/19 15:17,156326
9d1dd37ffaf623802b1685c5a7e75d75,2,APRIL,3,8,18,1/16/19 15:17,156327
9d1dd37ffaf623802b1685c5a7e75d75,3,JULY,6,8,12,1/16/19 15:17,156328
9d1dd37ffaf623802b1685c5a7e75d75,6,SEPTEMBER,8,8,16,1/16/19 15:17,156329
9d1dd37ffaf623802b1685c5a7e75d75,0,AUGUST,7,14,7,1/16/19 15:17,156330
9d1dd37ffaf623802b1685c5a7e75d75,0,DECEMBER,11,4,3,1/16/19 15:17,156331
9d1dd37ffaf623802b1685c5a7e75d75,1,OCTOBER,9,8,20,1/16/19 15:17,156332
9d1dd37ffaf623802b1685c5a7e75d75,0,NOVEMBER,10,2,22,1/16/19 15:17,156333
e4033e4fd8ba22136d27b12771cadaff,2,FEBRUARY,1,8,2,1/16/19 15:17,156334
e4033e4fd8ba22136d27b12771cadaff,0,MARCH,2,14,18,1/16/19 15:17,156335
e4033e4fd8ba22136d27b12771cadaff,3,JANUARY,0,8,14,1/16/19 15:17,156336
e4033e4fd8ba22136d27b12771cadaff,0,JUNE,5,10,14,1/16/19 15:17,156337
e4033e4fd8ba22136d27b12771cadaff,6,APRIL,3,8,18,1/16/19 15:17,156338
e4033e4fd8ba22136d27b12771cadaff,1,MAY,4,8,25,1/16/19 15:17,156339
e4033e4fd8ba22136d27b12771cadaff,4,JULY,6,8,12,1/16/19 15:17,156340
e4033e4fd8ba22136d27b12771cadaff,0,DECEMBER,11,12,3,1/16/19 15:17,156341
e4033e4fd8ba22136d27b12771cadaff,0,SEPTEMBER,8,6,16,1/16/19 15:17,156342
e4033e4fd8ba22136d27b12771cadaff,5,OCTOBER,9,8,20,1/16/19 15:17,156343
e4033e4fd8ba22136d27b12771cadaff,0,AUGUST,7,4,7,1/16/19 15:17,156344
e4033e4fd8ba22136d27b12771cadaff,0,NOVEMBER,10,2,22,1/16/19 15:17,156345
e86e3a94e3ebb27c98da99f6e13ce8a0,0,JANUARY,0,2,14,1/16/19 15:19,156348
e86e3a94e3ebb27c98da99f6e13ce8a0,3,MARCH,2,8,18,1/16/19 15:19,156346
e86e3a94e3ebb27c98da99f6e13ce8a0,0,JUNE,5,14,14,1/16/19 15:19,156347
e86e3a94e3ebb27c98da99f6e13ce8a0,0,FEBRUARY,1,10,2,1/16/19 15:19,156349
e86e3a94e3ebb27c98da99f6e13ce8a0,1,APRIL,3,8,18,1/16/19 15:19,156350
e86e3a94e3ebb27c98da99f6e13ce8a0,0,MAY,4,4,25,1/16/19 15:19,156351
e86e3a94e3ebb27c98da99f6e13ce8a0,0,NOVEMBER,10,12,22,1/16/19 15:19,156354
e86e3a94e3ebb27c98da99f6e13ce8a0,4,SEPTEMBER,8,8,16,1/16/19 15:19,156353
e86e3a94e3ebb27c98da99f6e13ce8a0,6,AUGUST,7,8,7,1/16/19 15:19,156352
e86e3a94e3ebb27c98da99f6e13ce8a0,2,OCTOBER,9,8,20,1/16/19 15:19,156355
e86e3a94e3ebb27c98da99f6e13ce8a0,0,JULY,6,6,12,1/16/19 15:19,156356
e86e3a94e3ebb27c98da99f6e13ce8a0,5,DECEMBER,11,8,3,1/16/19 15:19,156357
4eac8a1b16c386f40ac5c695bd759d16,0,JUNE,5,6,14,1/16/19 15:19,156358
4eac8a1b16c386f40ac5c695bd759d16,1,JANUARY,0,8,14,1/16/19 15:19,156359
4eac8a1b16c386f40ac5c695bd759d16,3,APRIL,3,8,18,1/16/19 15:19,156360
4eac8a1b16c386f40ac5c695bd759d16,0,MAY,4,14,25,1/16/19 15:19,156361
4eac8a1b16c386f40ac5c695bd759d16,6,JULY,6,8,12,1/16/19 15:19,156362
4eac8a1b16c386f40ac5c695bd759d16,0,AUGUST,7,10,7,1/16/19 15:19,156363
4eac8a1b16c386f40ac5c695bd759d16,0,FEBRUARY,1,2,2,1/16/19 15:19,156364
4eac8a1b16c386f40ac5c695bd759d16,0,MARCH,2,4,18,1/16/19 15:19,156365
4eac8a1b16c386f40ac5c695bd759d16,5,NOVEMBER,10,8,22,1/16/19 15:19,156366
4eac8a1b16c386f40ac5c695bd759d16,4,OCTOBER,9,8,20,1/16/19 15:19,156367
4eac8a1b16c386f40ac5c695bd759d16,0,SEPTEMBER,8,12,16,1/16/19 15:19,156368
4eac8a1b16c386f40ac5c695bd759d16,2,DECEMBER,11,8,3,1/16/19 15:19,156369
4843139e3aea22ca27bd70492fe798fe,0,JANUARY,0,12,14,1/16/19 15:19,156370
4843139e3aea22ca27bd70492fe798fe,0,APRIL,3,4,18,1/16/19 15:19,156371
4843139e3aea22ca27bd70492fe798fe,2,MARCH,2,8,18,1/16/19 15:19,156372
4843139e3aea22ca27bd70492fe798fe,0,FEBRUARY,1,14,2,1/16/19 15:19,156373
4843139e3aea22ca27bd70492fe798fe,3,MAY,4,8,25,1/16/19 15:19,156374
4843139e3aea22ca27bd70492fe798fe,6,JUNE,5,8,14,1/16/19 15:19,156375
4843139e3aea22ca27bd70492fe798fe,0,JULY,6,2,12,1/16/19 15:19,156376
4843139e3aea22ca27bd70492fe798fe,0,AUGUST,7,6,7,1/16/19 15:19,156377
4843139e3aea22ca27bd70492fe798fe,1,SEPTEMBER,8,8,16,1/16/19 15:19,156378
4843139e3aea22ca27bd70492fe798fe,5,NOVEMBER,10,8,22,1/16/19 15:19,156379
4843139e3aea22ca27bd70492fe798fe,4,OCTOBER,9,8,20,1/16/19 15:19,156380
4843139e3aea22ca27bd70492fe798fe,0,DECEMBER,11,10,3,1/16/19 15:19,156381
fbd4f210e02c2b5f610cdd676efcacaa,2,JANUARY,0,8,14,1/16/19 15:20,156382
fbd4f210e02c2b5f610cdd676efcacaa,6,FEBRUARY,1,8,2,1/16/19 15:20,156383
fbd4f210e02c2b5f610cdd676efcacaa,0,APRIL,3,14,18,1/16/19 15:20,156384
fbd4f210e02c2b5f610cdd676efcacaa,0,MARCH,2,2,18,1/16/19 15:20,156385
fbd4f210e02c2b5f610cdd676efcacaa,3,MAY,4,8,25,1/16/19 15:20,156386
fbd4f210e02c2b5f610cdd676efcacaa,4,JUNE,5,8,14,1/16/19 15:20,156387
fbd4f210e02c2b5f610cdd676efcacaa,5,JULY,6,8,12,1/16/19 15:20,156388
fbd4f210e02c2b5f610cdd676efcacaa,0,AUGUST,7,12,7,1/16/19 15:20,156389
fbd4f210e02c2b5f610cdd676efcacaa,0,SEPTEMBER,8,4,16,1/16/19 15:20,156390
fbd4f210e02c2b5f610cdd676efcacaa,0,OCTOBER,9,10,20,1/16/19 15:20,156391
fbd4f210e02c2b5f610cdd676efcacaa,0,NOVEMBER,10,6,22,1/16/19 15:20,156392
fbd4f210e02c2b5f610cdd676efcacaa,1,DECEMBER,11,8,3,1/16/19 15:20,156393
d6e6f7c9b3179e4340fa988747dcef2d,6,MARCH,2,8,18,1/16/19 15:20,156394
d6e6f7c9b3179e4340fa988747dcef2d,0,JANUARY,0,4,14,1/16/19 15:20,156395
d6e6f7c9b3179e4340fa988747dcef2d,5,APRIL,3,8,18,1/16/19 15:20,156396
d6e6f7c9b3179e4340fa988747dcef2d,2,DECEMBER,11,8,3,1/16/19 15:20,156397
d6e6f7c9b3179e4340fa988747dcef2d,0,FEBRUARY,1,10,2,1/16/19 15:20,156398
d6e6f7c9b3179e4340fa988747dcef2d,0,JUNE,5,14,14,1/16/19 15:20,156399
d6e6f7c9b3179e4340fa988747dcef2d,1,MAY,4,8,25,1/16/19 15:20,156400
d6e6f7c9b3179e4340fa988747dcef2d,0,JULY,6,6,12,1/16/19 15:20,156401
d6e6f7c9b3179e4340fa988747dcef2d,3,SEPTEMBER,8,8,16,1/16/19 15:20,156402
d6e6f7c9b3179e4340fa988747dcef2d,0,AUGUST,7,12,7,1/16/19 15:20,156403
d6e6f7c9b3179e4340fa988747dcef2d,4,OCTOBER,9,8,20,1/16/19 15:20,156404
d6e6f7c9b3179e4340fa988747dcef2d,0,NOVEMBER,10,2,22,1/16/19 15:20,156405
4dc8ae8d72ab6fe9929d5d5ddc67cb56,3,JANUARY,0,8,14,1/16/19 15:20,156406
4dc8ae8d72ab6fe9929d5d5ddc67cb56,0,FEBRUARY,1,2,2,1/16/19 15:20,156407
4dc8ae8d72ab6fe9929d5d5ddc67cb56,4,JUNE,5,8,14,1/16/19 15:20,156408
4dc8ae8d72ab6fe9929d5d5ddc67cb56,0,APRIL,3,12,18,1/16/19 15:20,156409
4dc8ae8d72ab6fe9929d5d5ddc67cb56,2,MARCH,2,8,18,1/16/19 15:20,156410
4dc8ae8d72ab6fe9929d5d5ddc67cb56,0,MAY,4,10,25,1/16/19 15:20,156411
4dc8ae8d72ab6fe9929d5d5ddc67cb56,6,JULY,6,8,12,1/16/19 15:20,156413
4dc8ae8d72ab6fe9929d5d5ddc67cb56,0,SEPTEMBER,8,6,16,1/16/19 15:20,156412
4dc8ae8d72ab6fe9929d5d5ddc67cb56,0,DECEMBER,11,4,3,1/16/19 15:20,156414
4dc8ae8d72ab6fe9929d5d5ddc67cb56,1,OCTOBER,9,8,20,1/16/19 15:20,156415
4dc8ae8d72ab6fe9929d5d5ddc67cb56,5,AUGUST,7,8,7,1/16/19 15:20,156416
4dc8ae8d72ab6fe9929d5d5ddc67cb56,0,NOVEMBER,10,14,22,1/16/19 15:20,156417
9b8168edd79b60de053c24efb1f7b871,0,JANUARY,0,10,14,1/16/19 15:21,156419
9b8168edd79b60de053c24efb1f7b871,0,MAY,4,14,25,1/16/19 15:21,156418
9b8168edd79b60de053c24efb1f7b871,6,JUNE,5,8,14,1/16/19 15:21,156420
9b8168edd79b60de053c24efb1f7b871,0,MARCH,2,12,18,1/16/19 15:21,156421
9b8168edd79b60de053c24efb1f7b871,4,FEBRUARY,1,8,2,1/16/19 15:21,156422
9b8168edd79b60de053c24efb1f7b871,0,APRIL,3,4,18,1/16/19 15:21,156423
9b8168edd79b60de053c24efb1f7b871,0,JULY,6,6,12,1/16/19 15:21,156424
9b8168edd79b60de053c24efb1f7b871,5,AUGUST,7,8,7,1/16/19 15:21,156425
9b8168edd79b60de053c24efb1f7b871,2,NOVEMBER,10,8,22,1/16/19 15:21,156426
9b8168edd79b60de053c24efb1f7b871,0,OCTOBER,9,2,20,1/16/19 15:21,156427
9b8168edd79b60de053c24efb1f7b871,3,DECEMBER,11,8,3,1/16/19 15:21,156428
9b8168edd79b60de053c24efb1f7b871,1,SEPTEMBER,8,8,16,1/16/19 15:21,156429
e38cbca5bd7eb85d91e0039dcd2445ce,0,FEBRUARY,1,4,2,1/16/19 15:23,156430
e38cbca5bd7eb85d91e0039dcd2445ce,2,APRIL,3,8,18,1/16/19 15:23,156431
e38cbca5bd7eb85d91e0039dcd2445ce,0,MAY,4,2,25,1/16/19 15:23,156432
e38cbca5bd7eb85d91e0039dcd2445ce,6,JUNE,5,8,14,1/16/19 15:23,156433
e38cbca5bd7eb85d91e0039dcd2445ce,0,MARCH,2,6,18,1/16/19 15:23,156434
e38cbca5bd7eb85d91e0039dcd2445ce,5,JANUARY,0,8,14,1/16/19 15:23,156435
e38cbca5bd7eb85d91e0039dcd2445ce,0,AUGUST,7,14,7,1/16/19 15:23,156436
e38cbca5bd7eb85d91e0039dcd2445ce,1,OCTOBER,9,8,20,1/16/19 15:23,156437
e38cbca5bd7eb85d91e0039dcd2445ce,3,SEPTEMBER,8,8,16,1/16/19 15:23,156438
e38cbca5bd7eb85d91e0039dcd2445ce,4,JULY,6,8,12,1/16/19 15:23,156439
e38cbca5bd7eb85d91e0039dcd2445ce,0,NOVEMBER,10,12,22,1/16/19 15:23,156440
e38cbca5bd7eb85d91e0039dcd2445ce,0,DECEMBER,11,10,3,1/16/19 15:23,156441
cb70bfdf783d8c4bfac38ecb677c5134,0,FEBRUARY,1,2,2,1/16/19 15:24,156443
cb70bfdf783d8c4bfac38ecb677c5134,0,MAY,4,10,25,1/16/19 15:24,156442
cb70bfdf783d8c4bfac38ecb677c5134,0,JUNE,5,12,14,1/16/19 15:24,156444
cb70bfdf783d8c4bfac38ecb677c5134,0,APRIL,3,4,18,1/16/19 15:24,156445
cb70bfdf783d8c4bfac38ecb677c5134,1,JANUARY,0,8,14,1/16/19 15:24,156446
cb70bfdf783d8c4bfac38ecb677c5134,3,MARCH,2,8,18,1/16/19 15:24,156447
cb70bfdf783d8c4bfac38ecb677c5134,0,OCTOBER,9,14,20,1/16/19 15:24,156448
cb70bfdf783d8c4bfac38ecb677c5134,6,NOVEMBER,10,8,22,1/16/19 15:24,156449
cb70bfdf783d8c4bfac38ecb677c5134,5,AUGUST,7,8,7,1/16/19 15:24,156450
cb70bfdf783d8c4bfac38ecb677c5134,2,DECEMBER,11,8,3,1/16/19 15:24,156451
cb70bfdf783d8c4bfac38ecb677c5134,0,JULY,6,6,12,1/16/19 15:24,156452
cb70bfdf783d8c4bfac38ecb677c5134,4,SEPTEMBER,8,8,16,1/16/19 15:24,156453
36e80f17ac840b036004dad9e4e5ccc0,0,FEBRUARY,1,6,2,1/16/19 15:24,156454
36e80f17ac840b036004dad9e4e5ccc0,0,JANUARY,0,12,14,1/16/19 15:24,156455
36e80f17ac840b036004dad9e4e5ccc0,0,MARCH,2,2,18,1/16/19 15:24,156456
36e80f17ac840b036004dad9e4e5ccc0,0,MAY,4,10,25,1/16/19 15:24,156457
36e80f17ac840b036004dad9e4e5ccc0,4,JUNE,5,8,14,1/16/19 15:24,156458
36e80f17ac840b036004dad9e4e5ccc0,5,APRIL,3,8,18,1/16/19 15:24,156459
36e80f17ac840b036004dad9e4e5ccc0,6,AUGUST,7,8,7,1/16/19 15:24,156460
36e80f17ac840b036004dad9e4e5ccc0,3,SEPTEMBER,8,8,16,1/16/19 15:24,156461
36e80f17ac840b036004dad9e4e5ccc0,1,JULY,6,8,12,1/16/19 15:24,156462
36e80f17ac840b036004dad9e4e5ccc0,0,DECEMBER,11,14,3,1/16/19 15:24,156463
36e80f17ac840b036004dad9e4e5ccc0,0,OCTOBER,9,4,20,1/16/19 15:24,156464
36e80f17ac840b036004dad9e4e5ccc0,2,NOVEMBER,10,8,22,1/16/19 15:24,156465
8806148d1213bb946b13f547f27fb7ea,0,FEBRUARY,1,2,2,1/16/19 15:25,156466
8806148d1213bb946b13f547f27fb7ea,3,JANUARY,0,8,14,1/16/19 15:25,156467
8806148d1213bb946b13f547f27fb7ea,0,APRIL,3,4,18,1/16/19 15:25,156468
8806148d1213bb946b13f547f27fb7ea,2,MARCH,2,8,18,1/16/19 15:25,156469
8806148d1213bb946b13f547f27fb7ea,0,JUNE,5,6,14,1/16/19 15:25,156470
8806148d1213bb946b13f547f27fb7ea,0,MAY,4,12,25,1/16/19 15:25,156471
8806148d1213bb946b13f547f27fb7ea,0,JULY,6,14,12,1/16/19 15:25,156472
8806148d1213bb946b13f547f27fb7ea,6,AUGUST,7,8,7,1/16/19 15:25,156473
8806148d1213bb946b13f547f27fb7ea,0,NOVEMBER,10,10,22,1/16/19 15:25,156474
8806148d1213bb946b13f547f27fb7ea,4,OCTOBER,9,8,20,1/16/19 15:25,156475
8806148d1213bb946b13f547f27fb7ea,1,SEPTEMBER,8,8,16,1/16/19 15:25,156476
8806148d1213bb946b13f547f27fb7ea,5,DECEMBER,11,8,3,1/16/19 15:25,156477
5cbb9afb5561ddcb1aad0d36967365e2,0,JANUARY,0,12,14,1/16/19 15:25,156478
5cbb9afb5561ddcb1aad0d36967365e2,0,MARCH,2,6,18,1/16/19 15:25,156479
5cbb9afb5561ddcb1aad0d36967365e2,0,JUNE,5,4,14,1/16/19 15:25,156480
5cbb9afb5561ddcb1aad0d36967365e2,0,APRIL,3,10,18,1/16/19 15:25,156481
5cbb9afb5561ddcb1aad0d36967365e2,6,FEBRUARY,1,8,2,1/16/19 15:25,156482
5cbb9afb5561ddcb1aad0d36967365e2,0,JULY,6,14,12,1/16/19 15:25,156483
5cbb9afb5561ddcb1aad0d36967365e2,0,MAY,4,2,25,1/16/19 15:25,156484
5cbb9afb5561ddcb1aad0d36967365e2,5,AUGUST,7,8,7,1/16/19 15:25,156485
5cbb9afb5561ddcb1aad0d36967365e2,3,SEPTEMBER,8,8,16,1/16/19 15:25,156486
5cbb9afb5561ddcb1aad0d36967365e2,4,OCTOBER,9,8,20,1/16/19 15:25,156487
5cbb9afb5561ddcb1aad0d36967365e2,1,NOVEMBER,10,8,22,1/16/19 15:25,156488
5cbb9afb5561ddcb1aad0d36967365e2,2,DECEMBER,11,8,3,1/16/19 15:25,156489
07f3e767aedc98d915ecd7b488712a62,3,MARCH,2,8,18,1/16/19 15:28,156492
07f3e767aedc98d915ecd7b488712a62,5,MAY,4,8,25,1/16/19 15:28,156490
07f3e767aedc98d915ecd7b488712a62,4,FEBRUARY,1,8,2,1/16/19 15:28,156491
07f3e767aedc98d915ecd7b488712a62,0,JUNE,5,12,14,1/16/19 15:28,156493
07f3e767aedc98d915ecd7b488712a62,6,APRIL,3,8,18,1/16/19 15:28,156494
07f3e767aedc98d915ecd7b488712a62,0,JANUARY,0,4,14,1/16/19 15:28,156495
07f3e767aedc98d915ecd7b488712a62,2,JULY,6,8,12,1/16/19 15:28,156496
07f3e767aedc98d915ecd7b488712a62,0,AUGUST,7,14,7,1/16/19 15:28,156497
07f3e767aedc98d915ecd7b488712a62,1,SEPTEMBER,8,8,16,1/16/19 15:28,156498
07f3e767aedc98d915ecd7b488712a62,0,OCTOBER,9,6,20,1/16/19 15:28,156499
07f3e767aedc98d915ecd7b488712a62,0,NOVEMBER,10,10,22,1/16/19 15:28,156500
07f3e767aedc98d915ecd7b488712a62,0,DECEMBER,11,2,3,1/16/19 15:28,156501
5403eb56d364286534b97658229bbb81,5,FEBRUARY,1,8,2,1/16/19 15:32,156502
5403eb56d364286534b97658229bbb81,0,JANUARY,0,12,14,1/16/19 15:32,156503
5403eb56d364286534b97658229bbb81,2,APRIL,3,8,18,1/16/19 15:32,156504
5403eb56d364286534b97658229bbb81,3,MARCH,2,8,18,1/16/19 15:32,156505
5403eb56d364286534b97658229bbb81,0,JUNE,5,4,14,1/16/19 15:32,156506
5403eb56d364286534b97658229bbb81,0,MAY,4,2,25,1/16/19 15:32,156507
5403eb56d364286534b97658229bbb81,4,JULY,6,8,12,1/16/19 15:32,156508
5403eb56d364286534b97658229bbb81,0,SEPTEMBER,8,6,16,1/16/19 15:32,156509
5403eb56d364286534b97658229bbb81,1,AUGUST,7,8,7,1/16/19 15:32,156510
5403eb56d364286534b97658229bbb81,0,OCTOBER,9,14,20,1/16/19 15:32,156511
5403eb56d364286534b97658229bbb81,6,NOVEMBER,10,8,22,1/16/19 15:32,156512
5403eb56d364286534b97658229bbb81,0,DECEMBER,11,10,3,1/16/19 15:32,156513
675e4b0f710e9f71a7a72e3dfdb81f62,2,JANUARY,0,8,14,1/16/19 15:36,156514
675e4b0f710e9f71a7a72e3dfdb81f62,6,MARCH,2,8,18,1/16/19 15:36,156515
675e4b0f710e9f71a7a72e3dfdb81f62,0,FEBRUARY,1,6,2,1/16/19 15:36,156516
675e4b0f710e9f71a7a72e3dfdb81f62,0,APRIL,3,10,18,1/16/19 15:36,156517
675e4b0f710e9f71a7a72e3dfdb81f62,3,JUNE,5,8,14,1/16/19 15:36,156518
675e4b0f710e9f71a7a72e3dfdb81f62,5,MAY,4,8,25,1/16/19 15:36,156519
675e4b0f710e9f71a7a72e3dfdb81f62,4,JULY,6,8,12,1/16/19 15:36,156520
675e4b0f710e9f71a7a72e3dfdb81f62,0,AUGUST,7,2,7,1/16/19 15:36,156521
675e4b0f710e9f71a7a72e3dfdb81f62,0,SEPTEMBER,8,14,16,1/16/19 15:36,156522
675e4b0f710e9f71a7a72e3dfdb81f62,1,NOVEMBER,10,8,22,1/16/19 15:36,156523
675e4b0f710e9f71a7a72e3dfdb81f62,0,DECEMBER,11,4,3,1/16/19 15:36,156524
675e4b0f710e9f71a7a72e3dfdb81f62,0,OCTOBER,9,12,20,1/16/19 15:36,156525
c3f4d10ecf507f7a8beea166c9c25f9c,0,JULY,6,14,12,1/16/19 15:36,156527
c3f4d10ecf507f7a8beea166c9c25f9c,0,MAY,4,12,25,1/16/19 15:36,156526
c3f4d10ecf507f7a8beea166c9c25f9c,0,JUNE,5,10,14,1/16/19 15:36,156528
c3f4d10ecf507f7a8beea166c9c25f9c,0,AUGUST,7,2,7,1/16/19 15:36,156529
c3f4d10ecf507f7a8beea166c9c25f9c,4,OCTOBER,9,8,20,1/16/19 15:36,156530
c3f4d10ecf507f7a8beea166c9c25f9c,0,JANUARY,0,6,14,1/16/19 15:36,156531
c3f4d10ecf507f7a8beea166c9c25f9c,5,NOVEMBER,10,8,22,1/16/19 15:36,156532
c3f4d10ecf507f7a8beea166c9c25f9c,1,APRIL,3,8,18,1/16/19 15:36,156533
c3f4d10ecf507f7a8beea166c9c25f9c,6,DECEMBER,11,8,3,1/16/19 15:36,156534
c3f4d10ecf507f7a8beea166c9c25f9c,0,MARCH,2,4,18,1/16/19 15:36,156535
c3f4d10ecf507f7a8beea166c9c25f9c,3,FEBRUARY,1,8,2,1/16/19 15:36,156536
c3f4d10ecf507f7a8beea166c9c25f9c,2,SEPTEMBER,8,8,16,1/16/19 15:36,156537
91ed9042c9b86140f4552f28a24d4782,4,JANUARY,0,8,14,1/16/19 15:40,156538
91ed9042c9b86140f4552f28a24d4782,3,FEBRUARY,1,8,2,1/16/19 15:40,156539
91ed9042c9b86140f4552f28a24d4782,0,MAY,4,2,25,1/16/19 15:40,156540
91ed9042c9b86140f4552f28a24d4782,2,APRIL,3,8,18,1/16/19 15:40,156541
91ed9042c9b86140f4552f28a24d4782,1,MARCH,2,8,18,1/16/19 15:40,156542
91ed9042c9b86140f4552f28a24d4782,0,JUNE,5,12,14,1/16/19 15:40,156543
91ed9042c9b86140f4552f28a24d4782,6,JULY,6,8,12,1/16/19 15:40,156544
91ed9042c9b86140f4552f28a24d4782,0,OCTOBER,9,4,20,1/16/19 15:40,156545
91ed9042c9b86140f4552f28a24d4782,0,NOVEMBER,10,10,22,1/16/19 15:40,156546
91ed9042c9b86140f4552f28a24d4782,0,AUGUST,7,14,7,1/16/19 15:40,156547
91ed9042c9b86140f4552f28a24d4782,0,SEPTEMBER,8,6,16,1/16/19 15:40,156548
91ed9042c9b86140f4552f28a24d4782,5,DECEMBER,11,8,3,1/16/19 15:40,156549
33fb1b061436ca1fcb355fe15e6e56e4,0,JANUARY,0,10,14,1/16/19 15:41,156550
33fb1b061436ca1fcb355fe15e6e56e4,0,FEBRUARY,1,2,2,1/16/19 15:41,156551
33fb1b061436ca1fcb355fe15e6e56e4,1,MARCH,2,8,18,1/16/19 15:41,156552
33fb1b061436ca1fcb355fe15e6e56e4,0,APRIL,3,12,18,1/16/19 15:41,156553
33fb1b061436ca1fcb355fe15e6e56e4,0,MAY,4,6,25,1/16/19 15:41,156554
33fb1b061436ca1fcb355fe15e6e56e4,6,JUNE,5,8,14,1/16/19 15:41,156555
33fb1b061436ca1fcb355fe15e6e56e4,5,SEPTEMBER,8,8,16,1/16/19 15:41,156556
33fb1b061436ca1fcb355fe15e6e56e4,4,JULY,6,8,12,1/16/19 15:41,156557
33fb1b061436ca1fcb355fe15e6e56e4,0,AUGUST,7,4,7,1/16/19 15:41,156558
33fb1b061436ca1fcb355fe15e6e56e4,2,OCTOBER,9,8,20,1/16/19 15:41,156559
33fb1b061436ca1fcb355fe15e6e56e4,3,NOVEMBER,10,8,22,1/16/19 15:41,156560
33fb1b061436ca1fcb355fe15e6e56e4,0,DECEMBER,11,14,3,1/16/19 15:41,156561
0c1ce24c95a42d6b61a1ff3987348ea9,6,JANUARY,0,8,14,1/16/19 15:44,156562
0c1ce24c95a42d6b61a1ff3987348ea9,5,FEBRUARY,1,8,2,1/16/19 15:44,156563
0c1ce24c95a42d6b61a1ff3987348ea9,3,MARCH,2,8,18,1/16/19 15:44,156564
0c1ce24c95a42d6b61a1ff3987348ea9,0,APRIL,3,10,18,1/16/19 15:44,156565
0c1ce24c95a42d6b61a1ff3987348ea9,0,MAY,4,6,25,1/16/19 15:44,156567
0c1ce24c95a42d6b61a1ff3987348ea9,1,JUNE,5,8,14,1/16/19 15:44,156566
0c1ce24c95a42d6b61a1ff3987348ea9,0,AUGUST,7,14,7,1/16/19 15:44,156568
0c1ce24c95a42d6b61a1ff3987348ea9,0,JULY,6,2,12,1/16/19 15:44,156569
0c1ce24c95a42d6b61a1ff3987348ea9,0,OCTOBER,9,4,20,1/16/19 15:44,156570
0c1ce24c95a42d6b61a1ff3987348ea9,0,NOVEMBER,10,12,22,1/16/19 15:44,156571
0c1ce24c95a42d6b61a1ff3987348ea9,4,DECEMBER,11,8,3,1/16/19 15:44,156572
0c1ce24c95a42d6b61a1ff3987348ea9,2,SEPTEMBER,8,8,16,1/16/19 15:44,156573
a3546d44e8ffdae6eefc018bac975509,0,JANUARY,0,14,14,1/16/19 15:51,156574
a3546d44e8ffdae6eefc018bac975509,4,MARCH,2,8,18,1/16/19 15:51,156575
a3546d44e8ffdae6eefc018bac975509,1,FEBRUARY,1,8,2,1/16/19 15:51,156576
a3546d44e8ffdae6eefc018bac975509,0,APRIL,3,2,18,1/16/19 15:51,156577
