subject,word,word_ind,s1_value,s2_value,stamp,id
ced784c19037eb052589eeb31507323c,JULY,6,3,12,9/24/18 15:29,112820
ced784c19037eb052589eeb31507323c,OCTOBER,9,11,20,9/24/18 15:29,112821
f160b10f46259f959bf4ef734f921b9e,FEBRUARY,1,1,2,9/24/18 15:29,112822
f160b10f46259f959bf4ef734f921b9e,JANUARY,0,3,14,9/24/18 15:29,112823
f160b10f46259f959bf4ef734f921b9e,SEPTEMBER,8,12,16,9/24/18 15:29,112824
f160b10f46259f959bf4ef734f921b9e,MARCH,2,11,18,9/24/18 15:29,112825
f160b10f46259f959bf4ef734f921b9e,APRIL,3,5,18,9/24/18 15:29,112826
f160b10f46259f959bf4ef734f921b9e,MAY,4,2,25,9/24/18 15:29,112827
f160b10f46259f959bf4ef734f921b9e,JULY,6,6,12,9/24/18 15:29,112828
f160b10f46259f959bf4ef734f921b9e,AUGUST,7,10,7,9/24/18 15:29,112829
f160b10f46259f959bf4ef734f921b9e,JUNE,5,9,14,9/24/18 15:29,112830
f160b10f46259f959bf4ef734f921b9e,DECEMBER,11,4,3,9/24/18 15:29,112831
f160b10f46259f959bf4ef734f921b9e,OCTOBER,9,7,20,9/24/18 15:29,112832
f160b10f46259f959bf4ef734f921b9e,NOVEMBER,10,8,22,9/24/18 15:29,112833
6a0e4704a28d74acdee893f5cbf033fd,MARCH,2,3,18,9/24/18 15:29,112834
6a0e4704a28d74acdee893f5cbf033fd,JANUARY,0,10,14,9/24/18 15:29,112835
6a0e4704a28d74acdee893f5cbf033fd,FEBRUARY,1,8,2,9/24/18 15:29,112836
6a0e4704a28d74acdee893f5cbf033fd,APRIL,3,7,18,9/24/18 15:29,112837
6a0e4704a28d74acdee893f5cbf033fd,MAY,4,4,25,9/24/18 15:29,112838
6a0e4704a28d74acdee893f5cbf033fd,JUNE,5,2,14,9/24/18 15:29,112839
6a0e4704a28d74acdee893f5cbf033fd,JULY,6,12,12,9/24/18 15:29,112840
6a0e4704a28d74acdee893f5cbf033fd,AUGUST,7,1,7,9/24/18 15:29,112841
6a0e4704a28d74acdee893f5cbf033fd,SEPTEMBER,8,6,16,9/24/18 15:29,112842
6a0e4704a28d74acdee893f5cbf033fd,OCTOBER,9,5,20,9/24/18 15:29,112843
6a0e4704a28d74acdee893f5cbf033fd,NOVEMBER,10,9,22,9/24/18 15:29,112844
6a0e4704a28d74acdee893f5cbf033fd,DECEMBER,11,11,3,9/24/18 15:29,112845
499c6d39d76ebe8612824b73e35dc80a,FEBRUARY,1,1,2,9/24/18 15:30,112846
499c6d39d76ebe8612824b73e35dc80a,JANUARY,0,7,14,9/24/18 15:30,112847
499c6d39d76ebe8612824b73e35dc80a,MARCH,2,12,18,9/24/18 15:30,112848
499c6d39d76ebe8612824b73e35dc80a,APRIL,3,3,18,9/24/18 15:30,112849
499c6d39d76ebe8612824b73e35dc80a,JUNE,5,9,14,9/24/18 15:30,112850
499c6d39d76ebe8612824b73e35dc80a,MAY,4,8,25,9/24/18 15:30,112851
499c6d39d76ebe8612824b73e35dc80a,SEPTEMBER,8,2,16,9/24/18 15:30,112852
499c6d39d76ebe8612824b73e35dc80a,AUGUST,7,11,7,9/24/18 15:30,112853
499c6d39d76ebe8612824b73e35dc80a,JULY,6,4,12,9/24/18 15:30,112854
499c6d39d76ebe8612824b73e35dc80a,NOVEMBER,10,5,22,9/24/18 15:30,112855
499c6d39d76ebe8612824b73e35dc80a,OCTOBER,9,6,20,9/24/18 15:30,112856
499c6d39d76ebe8612824b73e35dc80a,DECEMBER,11,10,3,9/24/18 15:30,112857
f6d6050cbbf991017189030ec265bcca,JANUARY,0,2,14,9/24/18 15:30,112858
f6d6050cbbf991017189030ec265bcca,FEBRUARY,1,3,2,9/24/18 15:30,112859
f6d6050cbbf991017189030ec265bcca,APRIL,3,9,18,9/24/18 15:30,112860
f6d6050cbbf991017189030ec265bcca,MARCH,2,6,18,9/24/18 15:30,112861
f6d6050cbbf991017189030ec265bcca,MAY,4,5,25,9/24/18 15:30,112862
f6d6050cbbf991017189030ec265bcca,JUNE,5,10,14,9/24/18 15:30,112863
f6d6050cbbf991017189030ec265bcca,AUGUST,7,8,7,9/24/18 15:30,112864
f6d6050cbbf991017189030ec265bcca,JULY,6,11,12,9/24/18 15:30,112865
f6d6050cbbf991017189030ec265bcca,SEPTEMBER,8,1,16,9/24/18 15:30,112866
f6d6050cbbf991017189030ec265bcca,NOVEMBER,10,4,22,9/24/18 15:30,112867
f6d6050cbbf991017189030ec265bcca,DECEMBER,11,7,3,9/24/18 15:30,112868
f6d6050cbbf991017189030ec265bcca,OCTOBER,9,12,20,9/24/18 15:30,112869
84db09432c708ef01352b620b8a37a15,JUNE,5,6,14,9/24/18 15:32,112870
84db09432c708ef01352b620b8a37a15,APRIL,3,12,18,9/24/18 15:32,112871
84db09432c708ef01352b620b8a37a15,FEBRUARY,1,3,2,9/24/18 15:32,112872
84db09432c708ef01352b620b8a37a15,JANUARY,0,9,14,9/24/18 15:32,112873
84db09432c708ef01352b620b8a37a15,MAY,4,5,25,9/24/18 15:32,112874
84db09432c708ef01352b620b8a37a15,MARCH,2,2,18,9/24/18 15:32,112875
84db09432c708ef01352b620b8a37a15,JULY,6,10,12,9/24/18 15:32,112876
84db09432c708ef01352b620b8a37a15,AUGUST,7,8,7,9/24/18 15:32,112877
84db09432c708ef01352b620b8a37a15,DECEMBER,11,7,3,9/24/18 15:32,112878
84db09432c708ef01352b620b8a37a15,NOVEMBER,10,1,22,9/24/18 15:32,112879
84db09432c708ef01352b620b8a37a15,SEPTEMBER,8,4,16,9/24/18 15:32,112880
84db09432c708ef01352b620b8a37a15,OCTOBER,9,11,20,9/24/18 15:32,112881
326bb7beec819ce83286f60e9e77c7fd,JANUARY,0,1,14,9/24/18 15:33,112882
326bb7beec819ce83286f60e9e77c7fd,FEBRUARY,1,9,2,9/24/18 15:33,112883
326bb7beec819ce83286f60e9e77c7fd,MAY,4,7,25,9/24/18 15:33,112884
326bb7beec819ce83286f60e9e77c7fd,MARCH,2,8,18,9/24/18 15:33,112885
326bb7beec819ce83286f60e9e77c7fd,APRIL,3,4,18,9/24/18 15:33,112886
326bb7beec819ce83286f60e9e77c7fd,JUNE,5,12,14,9/24/18 15:33,112887
326bb7beec819ce83286f60e9e77c7fd,JULY,6,11,12,9/24/18 15:33,112889
326bb7beec819ce83286f60e9e77c7fd,AUGUST,7,10,7,9/24/18 15:33,112888
326bb7beec819ce83286f60e9e77c7fd,SEPTEMBER,8,6,16,9/24/18 15:33,112890
326bb7beec819ce83286f60e9e77c7fd,NOVEMBER,10,5,22,9/24/18 15:33,112891
326bb7beec819ce83286f60e9e77c7fd,DECEMBER,11,3,3,9/24/18 15:33,112892
326bb7beec819ce83286f60e9e77c7fd,OCTOBER,9,2,20,9/24/18 15:33,112893
c5522c3c527ff0e338bec13e2b77baf8,JUNE,5,1,14,9/24/18 15:33,112895
c5522c3c527ff0e338bec13e2b77baf8,MARCH,2,11,18,9/24/18 15:33,112894
c5522c3c527ff0e338bec13e2b77baf8,MAY,4,12,25,9/24/18 15:33,112896
c5522c3c527ff0e338bec13e2b77baf8,APRIL,3,5,18,9/24/18 15:33,112897
c5522c3c527ff0e338bec13e2b77baf8,FEBRUARY,1,4,2,9/24/18 15:33,112898
c5522c3c527ff0e338bec13e2b77baf8,JANUARY,0,3,14,9/24/18 15:33,112899
c5522c3c527ff0e338bec13e2b77baf8,NOVEMBER,10,7,22,9/24/18 15:33,112900
c5522c3c527ff0e338bec13e2b77baf8,AUGUST,7,9,7,9/24/18 15:33,112901
c5522c3c527ff0e338bec13e2b77baf8,JULY,6,10,12,9/24/18 15:33,112902
c5522c3c527ff0e338bec13e2b77baf8,OCTOBER,9,2,20,9/24/18 15:33,112903
c5522c3c527ff0e338bec13e2b77baf8,DECEMBER,11,6,3,9/24/18 15:33,112904
c5522c3c527ff0e338bec13e2b77baf8,SEPTEMBER,8,8,16,9/24/18 15:33,112905
41f443a71b09b3d3b3cb1a3fdbf04287,JANUARY,0,12,14,9/24/18 15:33,112906
41f443a71b09b3d3b3cb1a3fdbf04287,FEBRUARY,1,7,2,9/24/18 15:33,112907
41f443a71b09b3d3b3cb1a3fdbf04287,MARCH,2,4,18,9/24/18 15:33,112908
41f443a71b09b3d3b3cb1a3fdbf04287,APRIL,3,1,18,9/24/18 15:33,112909
41f443a71b09b3d3b3cb1a3fdbf04287,MAY,4,3,25,9/24/18 15:33,112910
41f443a71b09b3d3b3cb1a3fdbf04287,JUNE,5,5,14,9/24/18 15:33,112911
41f443a71b09b3d3b3cb1a3fdbf04287,JULY,6,9,12,9/24/18 15:33,112912
41f443a71b09b3d3b3cb1a3fdbf04287,AUGUST,7,8,7,9/24/18 15:33,112913
41f443a71b09b3d3b3cb1a3fdbf04287,OCTOBER,9,6,20,9/24/18 15:33,112914
41f443a71b09b3d3b3cb1a3fdbf04287,SEPTEMBER,8,2,16,9/24/18 15:33,112915
41f443a71b09b3d3b3cb1a3fdbf04287,NOVEMBER,10,11,22,9/24/18 15:33,112916
41f443a71b09b3d3b3cb1a3fdbf04287,DECEMBER,11,10,3,9/24/18 15:33,112917
5295c7fe206c3c241670e198db0db1da,JANUARY,0,8,14,9/24/18 15:34,112918
5295c7fe206c3c241670e198db0db1da,MARCH,2,2,18,9/24/18 15:34,112919
5295c7fe206c3c241670e198db0db1da,MAY,4,3,25,9/24/18 15:34,112920
5295c7fe206c3c241670e198db0db1da,APRIL,3,7,18,9/24/18 15:34,112921
5295c7fe206c3c241670e198db0db1da,JUNE,5,9,14,9/24/18 15:34,112922
5295c7fe206c3c241670e198db0db1da,FEBRUARY,1,10,2,9/24/18 15:34,112923
5295c7fe206c3c241670e198db0db1da,OCTOBER,9,5,20,9/24/18 15:34,112924
5295c7fe206c3c241670e198db0db1da,AUGUST,7,1,7,9/24/18 15:34,112925
5295c7fe206c3c241670e198db0db1da,DECEMBER,11,4,3,9/24/18 15:34,112926
5295c7fe206c3c241670e198db0db1da,JULY,6,11,12,9/24/18 15:34,112927
5295c7fe206c3c241670e198db0db1da,SEPTEMBER,8,12,16,9/24/18 15:34,112928
5295c7fe206c3c241670e198db0db1da,NOVEMBER,10,6,22,9/24/18 15:34,112929
00fde6789eb4b684b7924e42e8e96f9e,MARCH,2,1,18,9/24/18 15:34,112931
00fde6789eb4b684b7924e42e8e96f9e,JANUARY,0,9,14,9/24/18 15:34,112930
00fde6789eb4b684b7924e42e8e96f9e,FEBRUARY,1,2,2,9/24/18 15:34,112932
00fde6789eb4b684b7924e42e8e96f9e,APRIL,3,5,18,9/24/18 15:34,112933
00fde6789eb4b684b7924e42e8e96f9e,MAY,4,8,25,9/24/18 15:34,112934
00fde6789eb4b684b7924e42e8e96f9e,JUNE,5,7,14,9/24/18 15:34,112935
00fde6789eb4b684b7924e42e8e96f9e,JULY,6,11,12,9/24/18 15:34,112936
00fde6789eb4b684b7924e42e8e96f9e,AUGUST,7,3,7,9/24/18 15:34,112937
00fde6789eb4b684b7924e42e8e96f9e,OCTOBER,9,4,20,9/24/18 15:34,112938
00fde6789eb4b684b7924e42e8e96f9e,SEPTEMBER,8,12,16,9/24/18 15:34,112939
00fde6789eb4b684b7924e42e8e96f9e,NOVEMBER,10,10,22,9/24/18 15:34,112940
00fde6789eb4b684b7924e42e8e96f9e,DECEMBER,11,6,3,9/24/18 15:34,112941
9170f5504ff6b662e6449c591023bdfd,APRIL,3,10,18,9/24/18 15:34,112942
9170f5504ff6b662e6449c591023bdfd,SEPTEMBER,8,9,16,9/24/18 15:34,112943
9170f5504ff6b662e6449c591023bdfd,JANUARY,0,12,14,9/24/18 15:34,112944
9170f5504ff6b662e6449c591023bdfd,JULY,6,3,12,9/24/18 15:34,112945
9170f5504ff6b662e6449c591023bdfd,MARCH,2,4,18,9/24/18 15:34,112946
9170f5504ff6b662e6449c591023bdfd,FEBRUARY,1,6,2,9/24/18 15:34,112947
9170f5504ff6b662e6449c591023bdfd,JUNE,5,11,14,9/24/18 15:34,112948
9170f5504ff6b662e6449c591023bdfd,AUGUST,7,8,7,9/24/18 15:34,112949
9170f5504ff6b662e6449c591023bdfd,MAY,4,2,25,9/24/18 15:34,112950
9170f5504ff6b662e6449c591023bdfd,DECEMBER,11,1,3,9/24/18 15:34,112951
9170f5504ff6b662e6449c591023bdfd,NOVEMBER,10,7,22,9/24/18 15:34,112952
9170f5504ff6b662e6449c591023bdfd,OCTOBER,9,5,20,9/24/18 15:34,112953
84e1ad56e7e684b7e5ff4a71dd0aee12,JANUARY,0,4,14,9/24/18 15:35,112954
84e1ad56e7e684b7e5ff4a71dd0aee12,MARCH,2,3,18,9/24/18 15:35,112955
84e1ad56e7e684b7e5ff4a71dd0aee12,MAY,4,6,25,9/24/18 15:35,112956
84e1ad56e7e684b7e5ff4a71dd0aee12,FEBRUARY,1,9,2,9/24/18 15:35,112957
84e1ad56e7e684b7e5ff4a71dd0aee12,APRIL,3,11,18,9/24/18 15:35,112958
84e1ad56e7e684b7e5ff4a71dd0aee12,JUNE,5,1,14,9/24/18 15:35,112959
84e1ad56e7e684b7e5ff4a71dd0aee12,JULY,6,8,12,9/24/18 15:35,112960
84e1ad56e7e684b7e5ff4a71dd0aee12,AUGUST,7,5,7,9/24/18 15:35,112961
84e1ad56e7e684b7e5ff4a71dd0aee12,OCTOBER,9,7,20,9/24/18 15:35,112962
84e1ad56e7e684b7e5ff4a71dd0aee12,NOVEMBER,10,10,22,9/24/18 15:35,112963
84e1ad56e7e684b7e5ff4a71dd0aee12,SEPTEMBER,8,12,16,9/24/18 15:35,112964
84e1ad56e7e684b7e5ff4a71dd0aee12,DECEMBER,11,2,3,9/24/18 15:35,112965
4feb6dad56d1070aa71c384962e40ace,JANUARY,0,2,14,9/24/18 15:35,112966
4feb6dad56d1070aa71c384962e40ace,FEBRUARY,1,5,2,9/24/18 15:35,112967
4feb6dad56d1070aa71c384962e40ace,MARCH,2,8,18,9/24/18 15:35,112968
4feb6dad56d1070aa71c384962e40ace,APRIL,3,1,18,9/24/18 15:35,112969
4feb6dad56d1070aa71c384962e40ace,MAY,4,9,25,9/24/18 15:35,112970
4feb6dad56d1070aa71c384962e40ace,JUNE,5,11,14,9/24/18 15:35,112971
4feb6dad56d1070aa71c384962e40ace,JULY,6,6,12,9/24/18 15:35,112972
4feb6dad56d1070aa71c384962e40ace,AUGUST,7,10,7,9/24/18 15:35,112973
4feb6dad56d1070aa71c384962e40ace,SEPTEMBER,8,12,16,9/24/18 15:35,112974
4feb6dad56d1070aa71c384962e40ace,OCTOBER,9,7,20,9/24/18 15:35,112975
4feb6dad56d1070aa71c384962e40ace,NOVEMBER,10,4,22,9/24/18 15:35,112976
4feb6dad56d1070aa71c384962e40ace,DECEMBER,11,3,3,9/24/18 15:35,112977
18549002e800209c04ca130b3a6e47fc,FEBRUARY,1,12,2,9/24/18 15:35,112978
18549002e800209c04ca130b3a6e47fc,JANUARY,0,11,14,9/24/18 15:35,112979
18549002e800209c04ca130b3a6e47fc,MARCH,2,2,18,9/24/18 15:35,112980
18549002e800209c04ca130b3a6e47fc,MAY,4,9,25,9/24/18 15:35,112981
18549002e800209c04ca130b3a6e47fc,APRIL,3,7,18,9/24/18 15:35,112982
18549002e800209c04ca130b3a6e47fc,JUNE,5,1,14,9/24/18 15:35,112983
18549002e800209c04ca130b3a6e47fc,SEPTEMBER,8,4,16,9/24/18 15:35,112984
18549002e800209c04ca130b3a6e47fc,AUGUST,7,8,7,9/24/18 15:35,112985
18549002e800209c04ca130b3a6e47fc,JULY,6,3,12,9/24/18 15:35,112986
18549002e800209c04ca130b3a6e47fc,NOVEMBER,10,6,22,9/24/18 15:35,112987
18549002e800209c04ca130b3a6e47fc,OCTOBER,9,10,20,9/24/18 15:35,112988
18549002e800209c04ca130b3a6e47fc,DECEMBER,11,5,3,9/24/18 15:35,112989
d276af053acf9a2bd75cf11c39ec1895,MARCH,2,11,18,9/24/18 15:36,112990
d276af053acf9a2bd75cf11c39ec1895,JANUARY,0,7,14,9/24/18 15:36,112991
d276af053acf9a2bd75cf11c39ec1895,FEBRUARY,1,2,2,9/24/18 15:36,112992
d276af053acf9a2bd75cf11c39ec1895,APRIL,3,6,18,9/24/18 15:36,112993
d276af053acf9a2bd75cf11c39ec1895,JUNE,5,12,14,9/24/18 15:36,112994
d276af053acf9a2bd75cf11c39ec1895,MAY,4,10,25,9/24/18 15:36,112995
d276af053acf9a2bd75cf11c39ec1895,AUGUST,7,5,7,9/24/18 15:36,112996
d276af053acf9a2bd75cf11c39ec1895,JULY,6,3,12,9/24/18 15:36,112997
d276af053acf9a2bd75cf11c39ec1895,OCTOBER,9,4,20,9/24/18 15:36,112998
d276af053acf9a2bd75cf11c39ec1895,SEPTEMBER,8,8,16,9/24/18 15:36,112999
d276af053acf9a2bd75cf11c39ec1895,DECEMBER,11,1,3,9/24/18 15:36,113000
d276af053acf9a2bd75cf11c39ec1895,NOVEMBER,10,9,22,9/24/18 15:36,113001
0f6c6b13a83eaa34fc904021c63056fb,MARCH,2,2,18,9/24/18 15:36,113003
0f6c6b13a83eaa34fc904021c63056fb,FEBRUARY,1,9,2,9/24/18 15:36,113002
0f6c6b13a83eaa34fc904021c63056fb,JANUARY,0,11,14,9/24/18 15:36,113004
0f6c6b13a83eaa34fc904021c63056fb,JUNE,5,4,14,9/24/18 15:36,113005
0f6c6b13a83eaa34fc904021c63056fb,MAY,4,1,25,9/24/18 15:36,113006
0f6c6b13a83eaa34fc904021c63056fb,APRIL,3,5,18,9/24/18 15:36,113007
0f6c6b13a83eaa34fc904021c63056fb,OCTOBER,9,12,20,9/24/18 15:36,113008
0f6c6b13a83eaa34fc904021c63056fb,SEPTEMBER,8,7,16,9/24/18 15:36,113009
0f6c6b13a83eaa34fc904021c63056fb,AUGUST,7,8,7,9/24/18 15:36,113010
0f6c6b13a83eaa34fc904021c63056fb,JULY,6,6,12,9/24/18 15:36,113011
0f6c6b13a83eaa34fc904021c63056fb,NOVEMBER,10,3,22,9/24/18 15:36,113012
0f6c6b13a83eaa34fc904021c63056fb,DECEMBER,11,10,3,9/24/18 15:36,113013
cf36a552377c80a8c56cb5e0d189340a,MAY,4,12,25,9/24/18 15:36,113014
cf36a552377c80a8c56cb5e0d189340a,JANUARY,0,8,14,9/24/18 15:36,113015
cf36a552377c80a8c56cb5e0d189340a,FEBRUARY,1,4,2,9/24/18 15:36,113016
cf36a552377c80a8c56cb5e0d189340a,APRIL,3,1,18,9/24/18 15:36,113017
cf36a552377c80a8c56cb5e0d189340a,MARCH,2,2,18,9/24/18 15:36,113018
cf36a552377c80a8c56cb5e0d189340a,JUNE,5,5,14,9/24/18 15:36,113019
cf36a552377c80a8c56cb5e0d189340a,JULY,6,10,12,9/24/18 15:36,113020
cf36a552377c80a8c56cb5e0d189340a,SEPTEMBER,8,11,16,9/24/18 15:36,113021
cf36a552377c80a8c56cb5e0d189340a,AUGUST,7,9,7,9/24/18 15:36,113022
cf36a552377c80a8c56cb5e0d189340a,OCTOBER,9,3,20,9/24/18 15:36,113023
cf36a552377c80a8c56cb5e0d189340a,NOVEMBER,10,6,22,9/24/18 15:36,113024
cf36a552377c80a8c56cb5e0d189340a,DECEMBER,11,7,3,9/24/18 15:36,113025
b8aabe17e406103d4e371c8a322af4a4,JUNE,5,2,14,9/24/18 15:36,113026
b8aabe17e406103d4e371c8a322af4a4,JANUARY,0,5,14,9/24/18 15:36,113027
b8aabe17e406103d4e371c8a322af4a4,MAY,4,3,25,9/24/18 15:36,113028
b8aabe17e406103d4e371c8a322af4a4,FEBRUARY,1,7,2,9/24/18 15:36,113029
b8aabe17e406103d4e371c8a322af4a4,MARCH,2,1,18,9/24/18 15:36,113030
b8aabe17e406103d4e371c8a322af4a4,APRIL,3,8,18,9/24/18 15:36,113031
b8aabe17e406103d4e371c8a322af4a4,AUGUST,7,4,7,9/24/18 15:36,113032
b8aabe17e406103d4e371c8a322af4a4,OCTOBER,9,11,20,9/24/18 15:36,113033
b8aabe17e406103d4e371c8a322af4a4,NOVEMBER,10,12,22,9/24/18 15:36,113034
b8aabe17e406103d4e371c8a322af4a4,DECEMBER,11,10,3,9/24/18 15:36,113035
b8aabe17e406103d4e371c8a322af4a4,JULY,6,9,12,9/24/18 15:36,113036
b8aabe17e406103d4e371c8a322af4a4,SEPTEMBER,8,6,16,9/24/18 15:36,113037
1fbcb4890f0f1ef2ba15acb3c03e644a,MAY,4,9,25,9/24/18 15:37,113038
1fbcb4890f0f1ef2ba15acb3c03e644a,JANUARY,0,4,14,9/24/18 15:37,113039
1fbcb4890f0f1ef2ba15acb3c03e644a,FEBRUARY,1,6,2,9/24/18 15:37,113040
1fbcb4890f0f1ef2ba15acb3c03e644a,JUNE,5,3,14,9/24/18 15:37,113041
1fbcb4890f0f1ef2ba15acb3c03e644a,APRIL,3,1,18,9/24/18 15:37,113042
1fbcb4890f0f1ef2ba15acb3c03e644a,MARCH,2,11,18,9/24/18 15:37,113043
1fbcb4890f0f1ef2ba15acb3c03e644a,JULY,6,2,12,9/24/18 15:37,113044
1fbcb4890f0f1ef2ba15acb3c03e644a,DECEMBER,11,8,3,9/24/18 15:37,113046
1fbcb4890f0f1ef2ba15acb3c03e644a,OCTOBER,9,10,20,9/24/18 15:37,113045
1fbcb4890f0f1ef2ba15acb3c03e644a,AUGUST,7,7,7,9/24/18 15:37,113047
1fbcb4890f0f1ef2ba15acb3c03e644a,NOVEMBER,10,12,22,9/24/18 15:37,113048
1fbcb4890f0f1ef2ba15acb3c03e644a,SEPTEMBER,8,5,16,9/24/18 15:37,113049
eaa48b0c68bc07e383eb3ec3c14dbde5,JANUARY,0,9,14,9/24/18 15:37,113050
eaa48b0c68bc07e383eb3ec3c14dbde5,FEBRUARY,1,3,2,9/24/18 15:37,113051
eaa48b0c68bc07e383eb3ec3c14dbde5,MAY,4,1,25,9/24/18 15:37,113052
eaa48b0c68bc07e383eb3ec3c14dbde5,APRIL,3,12,18,9/24/18 15:37,113053
eaa48b0c68bc07e383eb3ec3c14dbde5,MARCH,2,10,18,9/24/18 15:37,113054
eaa48b0c68bc07e383eb3ec3c14dbde5,JUNE,5,4,14,9/24/18 15:37,113055
eaa48b0c68bc07e383eb3ec3c14dbde5,JULY,6,8,12,9/24/18 15:37,113056
eaa48b0c68bc07e383eb3ec3c14dbde5,AUGUST,7,11,7,9/24/18 15:37,113057
eaa48b0c68bc07e383eb3ec3c14dbde5,SEPTEMBER,8,7,16,9/24/18 15:37,113058
eaa48b0c68bc07e383eb3ec3c14dbde5,OCTOBER,9,6,20,9/24/18 15:37,113059
eaa48b0c68bc07e383eb3ec3c14dbde5,NOVEMBER,10,2,22,9/24/18 15:37,113060
eaa48b0c68bc07e383eb3ec3c14dbde5,DECEMBER,11,5,3,9/24/18 15:37,113061
0d5762d244c84870aad50a3e1d6eb794,JANUARY,0,1,14,9/24/18 15:38,113062
0d5762d244c84870aad50a3e1d6eb794,FEBRUARY,1,10,2,9/24/18 15:38,113063
0d5762d244c84870aad50a3e1d6eb794,MARCH,2,9,18,9/24/18 15:38,113064
0d5762d244c84870aad50a3e1d6eb794,APRIL,3,8,18,9/24/18 15:38,113065
0d5762d244c84870aad50a3e1d6eb794,MAY,4,4,25,9/24/18 15:38,113066
0d5762d244c84870aad50a3e1d6eb794,JUNE,5,12,14,9/24/18 15:38,113067
0d5762d244c84870aad50a3e1d6eb794,JULY,6,7,12,9/24/18 15:38,113068
0d5762d244c84870aad50a3e1d6eb794,AUGUST,7,2,7,9/24/18 15:38,113069
0d5762d244c84870aad50a3e1d6eb794,SEPTEMBER,8,5,16,9/24/18 15:38,113070
0d5762d244c84870aad50a3e1d6eb794,OCTOBER,9,11,20,9/24/18 15:38,113071
0d5762d244c84870aad50a3e1d6eb794,NOVEMBER,10,6,22,9/24/18 15:38,113072
0d5762d244c84870aad50a3e1d6eb794,DECEMBER,11,3,3,9/24/18 15:38,113073
5f630f110fad17976da3138a4cb3af24,APRIL,3,10,18,9/24/18 15:40,113074
5f630f110fad17976da3138a4cb3af24,JANUARY,0,11,14,9/24/18 15:40,113075
5f630f110fad17976da3138a4cb3af24,FEBRUARY,1,7,2,9/24/18 15:40,113076
5f630f110fad17976da3138a4cb3af24,MARCH,2,1,18,9/24/18 15:40,113077
5f630f110fad17976da3138a4cb3af24,MAY,4,12,25,9/24/18 15:40,113078
5f630f110fad17976da3138a4cb3af24,AUGUST,7,8,7,9/24/18 15:40,113079
5f630f110fad17976da3138a4cb3af24,JULY,6,9,12,9/24/18 15:40,113080
5f630f110fad17976da3138a4cb3af24,JUNE,5,4,14,9/24/18 15:40,113081
5f630f110fad17976da3138a4cb3af24,SEPTEMBER,8,3,16,9/24/18 15:40,113082
5f630f110fad17976da3138a4cb3af24,OCTOBER,9,6,20,9/24/18 15:40,113083
5f630f110fad17976da3138a4cb3af24,NOVEMBER,10,2,22,9/24/18 15:40,113084
5f630f110fad17976da3138a4cb3af24,DECEMBER,11,5,3,9/24/18 15:40,113085
e61a6dcc4c8ecad9f0684e79a20995c7,JANUARY,0,9,14,9/24/18 15:40,113086
e61a6dcc4c8ecad9f0684e79a20995c7,FEBRUARY,1,2,2,9/24/18 15:40,113087
e61a6dcc4c8ecad9f0684e79a20995c7,JULY,6,10,12,9/24/18 15:40,113088
e61a6dcc4c8ecad9f0684e79a20995c7,AUGUST,7,12,7,9/24/18 15:40,113089
e61a6dcc4c8ecad9f0684e79a20995c7,MAY,4,3,25,9/24/18 15:40,113090
e61a6dcc4c8ecad9f0684e79a20995c7,SEPTEMBER,8,8,16,9/24/18 15:40,113091
e61a6dcc4c8ecad9f0684e79a20995c7,OCTOBER,9,6,20,9/24/18 15:40,113092
e61a6dcc4c8ecad9f0684e79a20995c7,DECEMBER,11,7,3,9/24/18 15:40,113093
e61a6dcc4c8ecad9f0684e79a20995c7,NOVEMBER,10,11,22,9/24/18 15:40,113094
e61a6dcc4c8ecad9f0684e79a20995c7,MARCH,2,4,18,9/24/18 15:40,113095
e61a6dcc4c8ecad9f0684e79a20995c7,JUNE,5,1,14,9/24/18 15:40,113096
e61a6dcc4c8ecad9f0684e79a20995c7,APRIL,3,5,18,9/24/18 15:40,113097
516c64ea732f174bd48f9849920b9175,MARCH,2,11,18,9/24/18 15:44,113098
516c64ea732f174bd48f9849920b9175,FEBRUARY,1,10,2,9/24/18 15:44,113099
516c64ea732f174bd48f9849920b9175,JANUARY,0,5,14,9/24/18 15:44,113100
516c64ea732f174bd48f9849920b9175,APRIL,3,7,18,9/24/18 15:44,113101
516c64ea732f174bd48f9849920b9175,MAY,4,8,25,9/24/18 15:44,113102
516c64ea732f174bd48f9849920b9175,JULY,6,2,12,9/24/18 15:44,113103
516c64ea732f174bd48f9849920b9175,JUNE,5,12,14,9/24/18 15:44,113104
516c64ea732f174bd48f9849920b9175,AUGUST,7,9,7,9/24/18 15:44,113105
516c64ea732f174bd48f9849920b9175,SEPTEMBER,8,1,16,9/24/18 15:44,113106
516c64ea732f174bd48f9849920b9175,OCTOBER,9,3,20,9/24/18 15:44,113107
516c64ea732f174bd48f9849920b9175,NOVEMBER,10,6,22,9/24/18 15:44,113108
516c64ea732f174bd48f9849920b9175,DECEMBER,11,4,3,9/24/18 15:44,113109
c00b22b93ca53d57208515c9eb05fbce,JANUARY,0,9,14,9/24/18 15:44,113110
c00b22b93ca53d57208515c9eb05fbce,MARCH,2,6,18,9/24/18 15:44,113111
c00b22b93ca53d57208515c9eb05fbce,FEBRUARY,1,3,2,9/24/18 15:44,113112
c00b22b93ca53d57208515c9eb05fbce,APRIL,3,10,18,9/24/18 15:44,113113
c00b22b93ca53d57208515c9eb05fbce,JUNE,5,11,14,9/24/18 15:44,113114
